|caseid|task|user|end_timestamp|start_timestamp|enable_timestamp|source|run_num|processing_time|waiting_time|multitasking|role|st_wip|st_tsk_wip|n_task|role_1_st_oc|role_2_st_oc|role_3_st_oc|role_4_st_oc|role_5_st_oc|role_6_st_oc|end_wip|role_1_end_oc|role_2_end_oc|role_3_end_oc|role_4_end_oc|role_5_end_oc|role_6_end_oc
179|Case211|Lapping|ID0998|2012-01-10 00:31:00|2012-01-09 18:14:00|2012-01-09 08:15:00|log|0.0|22620.0|35940.0|0.0|Role 5|5|1|Final Inspection Q.C.|0.09090909090909091|0.0|0.0|0.0|0.5|0|5|0.09090909090909091|0.0|0.0|0.0|0.0|0
180|Case211|Final Inspection Q.C.|ID4618|2012-01-11 23:04:00|2012-01-11 15:27:00|2012-01-10 00:31:00|log|0.0|27420.0|140160.0|0.0|Role 3|5|1|Final Inspection Q.C.|0.0|0.0|0.3333333333333333|0.0|0.5|0|5|0.0|0.14285714285714285|0.0|0.0|0.0|0
181|Case211|Final Inspection Q.C.|ID4618|2012-01-13 20:18:00|2012-01-13 19:03:00|2012-01-11 23:04:00|log|0.0|4500.0|158340.0|0.0|Role 3|6|1|Packing|0.0|0.0|0.6666666666666666|0.0|0.0|0|6|0.0|0.0|0.0|0.0|0.0|0
182|Case211|Packing|ID4820|2012-01-15 08:00:00|2012-01-15 07:00:00|2012-01-13 20:18:00|log|0.0|3600.0|124920.0|0.0|Role 4|7|1|End|0.2727272727272727|0.14285714285714285|0.0|0.5|0.0|0|7|0.2727272727272727|0.14285714285714285|0.0|0.0|0.0|0
183|Case212|Turning & Milling|ID4794|2012-02-21 15:13:00|2012-02-21 14:12:00|2012-02-21 15:13:00|log|0.0|3660.0|0.0|3660.0|Role 1|13|1|Turning & Milling|0.09090909090909091|0.0|0.3333333333333333|0.0|0.0|0|13|0.0|0.0|0.0|0.0|0.0|0
184|Case212|Turning & Milling|ID4794|2012-02-28 10:55:00|2012-02-28 03:17:00|2012-02-21 15:13:00|log|0.0|27480.0|561840.0|0.0|Role 1|13|4|Turning & Milling|0.36363636363636365|0.0|0.0|0.0|0.0|0|13|0.09090909090909091|0.0|0.0|0.0|0.0|0
185|Case212|Turning & Milling|ID4794|2012-02-28 13:56:00|2012-02-28 10:56:00|2012-02-28 10:55:00|log|0.0|10800.0|60.0|0.0|Role 1|13|2|Turning & Milling Q.C.|0.18181818181818182|0.0|0.0|0.0|0.0|0|13|0.0|0.0|0.6666666666666666|0.0|0.0|0
186|Case212|Turning & Milling Q.C.|ID4618|2012-02-28 15:17:00|2012-02-28 13:53:00|2012-02-28 13:56:00|log|0.0|4860.0|0.0|180.0|Role 3|13|1|Turning & Milling|0.18181818181818182|0.0|0.3333333333333333|0.0|0.0|0|13|0.18181818181818182|0.0|0.0|0.0|0.0|1
187|Case212|Turning & Milling|ID4529|2012-02-29 00:47:00|2012-02-28 18:06:00|2012-02-28 15:17:00|log|0.0|24060.0|10140.0|0.0|Role 1|13|4|Turning & Milling|0.36363636363636365|0.0|0.0|0.0|0.0|1|13|0.09090909090909091|0.0|0.0|0.0|0.0|0
188|Case212|Turning & Milling|ID4794|2012-02-29 08:34:00|2012-02-29 03:06:00|2012-02-29 00:47:00|log|0.0|19680.0|8340.0|0.0|Role 1|13|2|Turning & Milling Q.C.|0.18181818181818182|0.0|0.0|0.0|0.0|0|10|0.18181818181818182|0.0|0.0|0.0|0.0|0
189|Case212|Turning & Milling Q.C.|ID4618|2012-02-29 16:03:00|2012-02-29 15:20:00|2012-02-29 08:34:00|log|0.0|2580.0|24360.0|0.0|Role 3|10|1|Turning & Milling Q.C.|0.09090909090909091|0.0|0.3333333333333333|0.0|0.0|0|10|0.09090909090909091|0.0|0.3333333333333333|0.0|0.0|0
190|Case212|Turning & Milling Q.C.|ID4618|2012-03-04 14:51:00|2012-03-04 14:50:00|2012-02-29 16:03:00|log|0.0|60.0|341220.0|0.0|Role 3|9|2|Laser Marking|0.09090909090909091|0.0|0.6666666666666666|0.0|0.0|0|9|0.09090909090909091|0.0|0.3333333333333333|0.0|0.0|0
191|Case212|Laser Marking|ID0998|2012-03-08 17:57:00|2012-03-08 17:27:00|2012-03-04 14:51:00|log|0.0|1800.0|354960.0|0.0|Role 5|10|1|Lapping|0.0|0.0|0.3333333333333333|0.0|0.5|0|10|0.0|0.0|0.3333333333333333|0.0|0.0|0
192|Case212|Lapping|ID0998|2012-03-09 01:08:00|2012-03-08 23:28:00|2012-03-08 17:57:00|log|0.0|6000.0|19860.0|0.0|Role 5|9|1|Lapping|0.0|0.0|0.0|0.0|0.5|0|9|0.0|0.0|0.0|0.0|0.0|0
193|Case212|Lapping|ID0998|2012-03-09 19:13:00|2012-03-09 15:34:00|2012-03-09 01:08:00|log|0.0|13140.0|51960.0|0.0|Role 5|8|1|Final Inspection Q.C.|0.0|0.0|0.0|0.0|0.5|0|7|0.0|0.0|0.0|0.0|0.0|0
194|Case212|Final Inspection Q.C.|ID4618|2012-03-12 01:00:00|2012-03-11 20:20:00|2012-03-09 19:13:00|log|0.0|16800.0|176820.0|0.0|Role 3|7|1|Packing|0.0|0.0|0.3333333333333333|0.0|0.0|0|7|0.0|0.0|0.0|0.0|0.0|0
195|Case212|Packing|ID4820|2012-03-12 08:00:00|2012-03-12 07:00:00|2012-03-12 01:00:00|log|0.0|3600.0|21600.0|0.0|Role 4|7|1|Final Inspection Q.C.|0.0|0.0|0.0|0.5|0.0|0|7|0.0|0.0|0.0|0.0|0.0|0
196|Case212|Final Inspection Q.C.|ID4618|2012-03-12 16:31:00|2012-03-12 15:16:00|2012-03-12 08:00:00|log|0.0|4500.0|26160.0|0.0|Role 3|7|1|End|0.0|0.0|0.6666666666666666|0.0|0.5|0|7|0.0|0.0|0.3333333333333333|0.0|0.5|0
197|Case214|Turning & Milling|ID4794|2012-02-20 20:50:00|2012-02-20 14:11:00|2012-02-20 20:50:00|log|0.0|23940.0|0.0|23940.0|Role 1|13|1|Turning & Milling|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|0|13|0.09090909090909091|0.0|0.0|0.0|0.5|0
198|Case214|Turning & Milling|ID4794|2012-02-20 22:51:00|2012-02-20 20:50:00|2012-02-20 20:50:00|log|0.0|7260.0|0.0|0.0|Role 1|13|1|Turning & Milling|0.09090909090909091|0.0|0.0|0.0|0.5|0|13|0.0|0.0|0.0|0.0|0.5|0
199|Case214|Turning & Milling|ID4167|2012-02-21 03:36:00|2012-02-20 22:59:00|2012-02-20 22:51:00|log|0.0|16620.0|480.0|0.0|Role 1|13|1|Turning & Milling|0.09090909090909091|0.0|0.0|0.0|0.5|0|13|0.0|0.0|0.0|0.0|0.0|0
200|Case214|Turning & Milling|ID4529|2012-02-21 03:36:00|2012-02-21 03:26:00|2012-02-21 03:36:00|log|0.0|600.0|0.0|600.0|Role 1|13|2|Turning & Milling Q.C.|0.18181818181818182|0.0|0.0|0.0|0.0|0|13|0.0|0.0|0.0|0.0|0.0|0
201|Case214|Turning & Milling Q.C.|ID4618|2012-02-21 14:59:00|2012-02-21 13:50:00|2012-02-21 03:36:00|log|0.0|4140.0|36840.0|0.0|Role 3|12|1|Turning & Milling|0.0|0.0|0.3333333333333333|0.0|0.0|0|13|0.09090909090909091|0.0|0.0|0.0|0.0|0
202|Case214|Turning & Milling|ID4794|2012-02-21 16:08:00|2012-02-21 15:21:00|2012-02-21 14:59:00|log|0.0|2820.0|1320.0|0.0|Role 1|13|1|Turning & Milling|0.09090909090909091|0.0|0.3333333333333333|0.0|0.0|0|13|0.09090909090909091|0.0|0.3333333333333333|0.0|0.0|0
203|Case214|Turning & Milling|ID4794|2012-02-21 22:52:00|2012-02-21 16:08:00|2012-02-21 16:08:00|log|0.0|24240.0|0.0|0.0|Role 1|13|1|Turning & Milling|0.09090909090909091|0.0|0.3333333333333333|0.0|0.0|0|12|0.09090909090909091|0.0|0.3333333333333333|0.0|0.0|0
204|Case214|Turning & Milling|ID4167|2012-02-22 03:10:00|2012-02-21 23:06:00|2012-02-21 22:52:00|log|0.0|14640.0|840.0|0.0|Role 1|12|2|Turning & Milling|0.18181818181818182|0.0|0.0|0.0|0.0|0|12|0.0|0.0|0.0|0.0|0.0|0
205|Case214|Turning & Milling|ID4529|2012-02-22 03:10:00|2012-02-22 03:02:00|2012-02-22 03:10:00|log|0.0|480.0|0.0|480.0|Role 1|12|2|Turning & Milling Q.C.|0.18181818181818182|0.0|0.0|0.0|0.0|0|12|0.0|0.0|0.0|0.0|0.0|0
206|Case214|Turning & Milling Q.C.|ID4618|2012-02-22 14:45:00|2012-02-22 14:26:00|2012-02-22 03:10:00|log|0.0|1140.0|40560.0|0.0|Role 3|9|1|Turning & Milling Q.C.|0.09090909090909091|0.0|0.3333333333333333|0.0|0.0|0|9|0.09090909090909091|0.0|0.0|0.0|0.0|0
207|Case214|Turning & Milling Q.C.|ID4618|2012-02-22 22:20:00|2012-02-22 22:16:00|2012-02-22 14:45:00|log|0.0|240.0|27060.0|0.0|Role 3|9|1|Flat Grinding|0.09090909090909091|0.0|0.3333333333333333|0.0|0.0|0|9|0.09090909090909091|0.0|0.0|0.0|0.0|0
208|Case214|Flat Grinding|ID0998|2012-02-24 00:44:00|2012-02-23 20:59:00|2012-02-22 22:20:00|log|0.0|13500.0|81540.0|0.0|Role 5|8|1|Flat Grinding|0.0|0.14285714285714285|0.0|0.0|1.0|0|8|0.0|0.0|0.0|0.0|0.0|0
209|Case214|Flat Grinding|ID4618|2012-02-24 14:49:00|2012-02-24 14:45:00|2012-02-24 00:44:00|log|0.0|240.0|50460.0|0.0|Role 3|8|1|Laser Marking|0.0|0.0|0.3333333333333333|0.0|0.0|0|8|0.0|0.0|0.0|0.0|0.0|0
210|Case214|Laser Marking|ID4872|2012-03-06 00:51:00|2012-03-05 23:05:00|2012-02-24 14:49:00|log|0.0|6360.0|893760.0|0.0|Role 2|11|1|Laser Marking|0.09090909090909091|0.14285714285714285|0.3333333333333333|0.0|0.0|0|11|0.0|0.0|0.3333333333333333|0.0|0.0|0
211|Case214|Laser Marking|ID4355|2012-03-06 11:22:00|2012-03-06 10:01:00|2012-03-06 00:51:00|log|0.0|4860.0|33000.0|0.0|Role 2|11|1|Lapping|0.0|0.14285714285714285|0.0|0.0|0.0|0|11|0.0|0.0|0.0|0.0|0.0|0
212|Case214|Lapping|ID0998|2012-03-06 23:35:00|2012-03-06 23:07:00|2012-03-06 11:22:00|log|0.0|1680.0|42300.0|0.0|Role 5|11|1|Lapping|0.0|0.0|0.0|0.0|0.5|0|11|0.0|0.0|0.0|0.0|0.0|0
213|Case214|Lapping|ID0998|2012-03-07 22:06:00|2012-03-07 17:59:00|2012-03-06 23:35:00|log|0.0|14820.0|66240.0|0.0|Role 5|10|1|Final Inspection Q.C.|0.0|0.14285714285714285|0.0|0.0|0.5|0|10|0.0|0.14285714285714285|0.0|0.0|0.0|0
214|Case214|Final Inspection Q.C.|ID4618|2012-03-08 19:09:00|2012-03-08 13:50:00|2012-03-07 22:06:00|log|0.0|19140.0|56640.0|0.0|Role 3|10|1|Packing|0.0|0.0|0.3333333333333333|0.0|0.0|0|10|0.0|0.0|0.3333333333333333|0.0|0.0|0
215|Case214|Packing|ID4820|2012-03-09 08:00:00|2012-03-09 07:00:00|2012-03-08 19:09:00|log|0.0|3600.0|42660.0|0.0|Role 4|9|2|End|0.0|0.0|0.0|1.0|0.5|0|9|0.0|0.0|0.0|0.0|0.5|0
216|Case215|Turning & Milling|ID0997|2012-01-05 22:21:00|2012-01-05 18:20:00|2012-01-05 22:21:00|log|0.0|14460.0|0.0|14460.0|Role 1|4|1|Turning & Milling|0.09090909090909091|0.0|0.0|0.0|0.0|0|4|0.0|0.0|0.0|0.0|0.0|0
217|Case215|Turning & Milling|ID0997|2012-01-06 00:47:00|2012-01-05 22:22:00|2012-01-05 22:21:00|log|0.0|8700.0|60.0|0.0|Role 1|4|1|Turning & Milling|0.09090909090909091|0.0|0.0|0.0|0.0|0|4|0.0|0.0|0.0|0.0|0.0|0
218|Case215|Turning & Milling|ID4445|2012-01-06 05:03:00|2012-01-06 03:53:00|2012-01-06 00:47:00|log|0.0|4200.0|11160.0|0.0|Role 2|4|1|Turning & Milling Q.C.|0.0|0.14285714285714285|0.0|0.0|0.0|0|4|0.0|0.0|0.0|0.0|0.0|0
219|Case215|Turning & Milling Q.C.|ID4618|2012-01-06 16:46:00|2012-01-06 16:45:00|2012-01-06 05:03:00|log|0.0|60.0|42120.0|0.0|Role 3|4|1|Turning & Milling Q.C.|0.0|0.0|0.3333333333333333|0.0|0.0|0|4|0.0|0.0|0.0|0.0|0.0|0
220|Case215|Turning & Milling Q.C.|ID4618|2012-01-06 18:02:00|2012-01-06 16:47:00|2012-01-06 16:46:00|log|0.0|4500.0|60.0|0.0|Role 3|4|1|Laser Marking|0.0|0.0|0.3333333333333333|0.0|0.0|0|4|0.0|0.0|0.0|0.0|0.0|0
221|Case215|Laser Marking|ID0998|2012-01-08 21:20:00|2012-01-08 20:37:00|2012-01-06 18:02:00|log|0.0|2580.0|182100.0|0.0|Role 5|4|1|Lapping|0.0|0.0|0.0|0.0|0.5|0|4|0.0|0.0|0.0|0.0|0.0|0
222|Case215|Lapping|ID0998|2012-01-08 23:48:00|2012-01-08 21:21:00|2012-01-08 21:20:00|log|0.0|8820.0|60.0|0.0|Role 5|4|1|Laser Marking|0.0|0.0|0.0|0.0|0.5|0|5|0.0|0.0|0.3333333333333333|0.0|0.0|0
223|Case215|Laser Marking|ID0998|2012-01-09 01:04:00|2012-01-08 23:49:00|2012-01-08 23:48:00|log|0.0|4500.0|60.0|0.0|Role 5|5|1|Lapping|0.0|0.0|0.3333333333333333|0.0|1.0|0|5|0.0|0.0|0.0|0.0|0.0|0
224|Case215|Lapping|ID0998|2012-01-09 01:04:00|2012-01-08 23:49:00|2012-01-09 01:04:00|log|0.0|4500.0|0.0|4500.0|Role 5|5|1|Final Inspection Q.C.|0.0|0.0|0.3333333333333333|0.0|1.0|0|5|0.0|0.0|0.0|0.0|0.0|0
225|Case215|Final Inspection Q.C.|ID4618|2012-01-15 17:55:00|2012-01-15 14:19:00|2012-01-09 01:04:00|log|0.0|12960.0|566100.0|0.0|Role 3|6|1|Packing|0.0|0.0|0.3333333333333333|0.0|0.0|0|7|0.09090909090909091|0.0|0.0|0.0|0.0|0
226|Case215|Packing|ID4820|2012-01-17 08:00:00|2012-01-17 07:00:00|2012-01-15 17:55:00|log|0.0|3600.0|133500.0|0.0|Role 4|9|1|Final Inspection Q.C.|0.18181818181818182|0.0|0.0|0.5|0.0|0|9|0.18181818181818182|0.0|0.0|0.0|0.0|0
227|Case215|Final Inspection Q.C.|ID4618|2012-01-17 16:30:00|2012-01-17 15:15:00|2012-01-17 08:00:00|log|0.0|4500.0|26100.0|0.0|Role 3|9|1|End|0.0|0.0|0.3333333333333333|0.0|0.0|0|9|0.0|0.0|0.3333333333333333|0.0|0.0|0
228|Case22|Turning & Milling|ID4641|2012-01-23 14:00:00|2012-01-23 12:00:00|2012-01-23 14:00:00|log|0.0|7200.0|0.0|7200.0|Role 1|13|2|Turning & Milling|0.18181818181818182|0.14285714285714285|0.0|0.0|0.0|0|13|0.0|0.0|0.3333333333333333|0.0|0.0|0
229|Case22|Turning & Milling|ID3846|2012-01-23 23:12:00|2012-01-23 14:16:00|2012-01-23 14:00:00|log|0.0|32160.0|960.0|0.0|Role 1|13|1|Turning & Milling|0.09090909090909091|0.14285714285714285|0.3333333333333333|0.0|0.0|0|13|0.0|0.42857142857142855|0.0|0.0|0.0|0
230|Case22|Turning & Milling|ID3846|2012-01-24 00:17:00|2012-01-23 23:13:00|2012-01-23 23:12:00|log|0.0|3840.0|60.0|0.0|Role 1|13|1|Turning & Milling|0.09090909090909091|0.42857142857142855|0.0|0.0|0.0|0|13|0.0|0.42857142857142855|0.0|0.0|0.0|0
231|Case22|Turning & Milling|ID3846|2012-01-24 00:45:00|2012-01-24 00:18:00|2012-01-24 00:17:00|log|0.0|1620.0|60.0|0.0|Role 1|13|1|Turning & Milling|0.09090909090909091|0.42857142857142855|0.0|0.0|0.0|0|13|0.0|0.2857142857142857|0.0|0.0|0.0|0
232|Case22|Turning & Milling|ID4641|2012-01-24 12:00:00|2012-01-24 06:00:00|2012-01-24 00:45:00|log|0.0|21600.0|18900.0|0.0|Role 1|13|1|Turning & Milling Q.C.|0.09090909090909091|0.0|0.0|0.0|0.0|0|13|0.0|0.0|0.0|0.0|0.0|0
233|Case22|Turning & Milling Q.C.|ID4493|2012-01-25 14:16:00|2012-01-25 14:00:00|2012-01-24 12:00:00|log|0.0|960.0|93600.0|0.0|Role 6|14|2|Laser Marking|0.09090909090909091|0.14285714285714285|0.3333333333333333|0.0|0.0|1|14|0.09090909090909091|0.2857142857142857|0.3333333333333333|0.0|0.0|0
234|Case22|Laser Marking|ID0998|2012-01-25 16:17:00|2012-01-25 15:18:00|2012-01-25 14:16:00|log|0.0|3540.0|3720.0|0.0|Role 5|14|1|Lapping|0.09090909090909091|0.2857142857142857|0.0|0.0|0.5|0|14|0.09090909090909091|0.2857142857142857|0.0|0.0|0.0|0
235|Case22|Lapping|ID0998|2012-01-25 18:11:00|2012-01-25 16:18:00|2012-01-25 16:17:00|log|0.0|6780.0|60.0|0.0|Role 5|14|1|Round Grinding|0.09090909090909091|0.2857142857142857|0.0|0.0|0.5|0|14|0.0|0.14285714285714285|0.0|0.0|0.5|0
236|Case22|Round Grinding|ID4528|2012-01-25 19:50:00|2012-01-25 19:10:00|2012-01-25 18:11:00|log|0.0|2400.0|3540.0|0.0|Role 2|14|2|Round Grinding|0.0|0.2857142857142857|0.0|0.0|0.5|0|14|0.0|0.14285714285714285|0.0|0.0|0.0|0
237|Case22|Round Grinding|ID4528|2012-01-25 22:00:00|2012-01-25 20:20:00|2012-01-25 19:50:00|log|0.0|6000.0|1800.0|0.0|Role 2|14|2|Final Inspection Q.C.|0.0|0.2857142857142857|0.0|0.0|0.0|0|14|0.0|0.14285714285714285|0.3333333333333333|0.0|0.5|0
238|Case22|Final Inspection Q.C.|ID4493|2012-01-27 19:13:00|2012-01-27 18:12:00|2012-01-25 22:00:00|log|0.0|3660.0|159120.0|0.0|Role 6|13|2|Packing|0.0|0.0|0.3333333333333333|0.0|0.0|1|13|0.0|0.0|0.3333333333333333|0.0|0.0|0
239|Case22|Packing|ID4820|2012-01-29 08:00:00|2012-01-29 07:00:00|2012-01-27 19:13:00|log|0.0|3600.0|128820.0|0.0|Role 4|13|2|Final Inspection Q.C.|0.0|0.0|0.0|1.0|0.0|0|13|0.0|0.0|0.0|0.0|0.0|0
240|Case22|Final Inspection Q.C.|ID4493|2012-01-29 16:28:00|2012-01-29 15:27:00|2012-01-29 08:00:00|log|0.0|3660.0|26820.0|0.0|Role 6|14|2|End|0.09090909090909091|0.0|0.0|0.0|0.0|2|14|0.18181818181818182|0.0|0.0|0.0|0.0|0
241|Case232|Turning & Milling Q.C.|ID4493|2012-01-03 14:06:00|2012-01-03 14:01:00|2012-01-03 14:06:00|log|0.0|300.0|0.0|300.0|Role 6|3|1|Turning & Milling|0.09090909090909091|0.0|0.0|0.0|0.0|1|3|0.18181818181818182|0.0|0.3333333333333333|0.0|0.0|0
242|Case232|Turning & Milling|ID4429|2012-01-03 15:19:00|2012-01-03 14:04:00|2012-01-03 14:06:00|log|0.0|4380.0|0.0|120.0|Role 1|3|2|Laser Marking|0.18181818181818182|0.0|0.0|0.0|0.0|1|3|0.09090909090909091|0.14285714285714285|0.6666666666666666|0.0|0.0|0
243|Case232|Laser Marking|ID4872|2012-01-03 15:25:00|2012-01-03 14:10:00|2012-01-03 15:19:00|log|0.0|360.0|0.0|4140.0|Role 2|3|1|Lapping|0.18181818181818182|0.14285714285714285|0.3333333333333333|0.0|0.0|0|3|0.09090909090909091|0.0|0.6666666666666666|0.0|0.0|0
244|Case232|Lapping|ID4528|2012-01-10 00:14:00|2012-01-09 23:29:00|2012-01-03 15:25:00|log|0.0|2700.0|547440.0|0.0|Role 2|5|2|Round Grinding|0.09090909090909091|0.14285714285714285|0.0|0.0|0.5|0|5|0.09090909090909091|0.0|0.0|0.0|0.5|0
245|Case232|Round Grinding|ID4528|2012-01-11 22:05:00|2012-01-11 21:05:00|2012-01-10 00:14:00|log|0.0|3600.0|161460.0|0.0|Role 2|5|1|Round Grinding|0.0|0.14285714285714285|0.3333333333333333|0.0|0.0|0|5|0.0|0.0|0.3333333333333333|0.0|0.0|0
246|Case232|Round Grinding|ID4528|2012-01-12 00:43:00|2012-01-11 22:06:00|2012-01-11 22:05:00|log|0.0|9420.0|60.0|0.0|Role 2|5|1|Round Grinding|0.0|0.14285714285714285|0.3333333333333333|0.0|0.0|0|5|0.0|0.0|0.0|0.0|0.0|0
247|Case232|Round Grinding|ID4528|2012-01-12 19:34:00|2012-01-12 13:53:00|2012-01-12 00:43:00|log|0.0|20460.0|47400.0|0.0|Role 2|5|1|Lapping|0.0|0.14285714285714285|0.0|0.0|0.0|0|6|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|0
248|Case232|Lapping|ID4528|2012-01-12 19:53:00|2012-01-12 19:34:00|2012-01-12 19:34:00|log|0.0|1140.0|0.0|0.0|Role 2|6|1|Round Grinding|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|0|6|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|0
249|Case232|Round Grinding|ID4528|2012-01-12 20:59:00|2012-01-12 19:53:00|2012-01-12 19:53:00|log|0.0|3960.0|0.0|0.0|Role 2|6|1|Round Grinding|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|0|6|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|0
250|Case232|Round Grinding|ID4528|2012-01-12 22:43:00|2012-01-12 20:59:00|2012-01-12 20:59:00|log|0.0|6240.0|0.0|0.0|Role 2|6|1|Round Grinding|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|0|6|0.09090909090909091|0.0|0.0|0.0|0.0|0
251|Case232|Round Grinding|ID4528|2012-01-15 06:54:00|2012-01-15 04:46:00|2012-01-12 22:43:00|log|0.0|7680.0|194580.0|0.0|Role 2|6|1|Round Grinding|0.18181818181818182|0.14285714285714285|0.0|0.0|0.0|0|7|0.18181818181818182|0.0|0.0|0.0|0.0|0
252|Case232|Round Grinding|ID4528|2012-01-15 07:25:00|2012-01-15 06:55:00|2012-01-15 06:54:00|log|0.0|1800.0|60.0|0.0|Role 2|7|1|Round Grinding|0.18181818181818182|0.14285714285714285|0.0|0.0|0.0|0|7|0.2727272727272727|0.0|0.0|0.5|0.0|0
253|Case232|Round Grinding|ID4528|2012-01-15 13:40:00|2012-01-15 07:26:00|2012-01-15 07:25:00|log|0.0|22440.0|60.0|0.0|Role 2|7|1|Round Grinding|0.2727272727272727|0.14285714285714285|0.0|0.5|0.0|0|6|0.0|0.0|0.0|0.0|0.0|0
254|Case232|Round Grinding|ID4528|2012-01-16 06:32:00|2012-01-16 03:02:00|2012-01-15 13:40:00|log|0.0|12600.0|48120.0|0.0|Role 2|7|1|Round Grinding|0.0|0.14285714285714285|0.0|0.0|0.0|0|7|0.18181818181818182|0.0|0.0|0.0|0.0|0
255|Case232|Round Grinding|ID4528|2012-01-16 13:55:00|2012-01-16 12:20:00|2012-01-16 06:32:00|log|0.0|5700.0|20880.0|0.0|Role 2|9|1|Round Grinding|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|0|9|0.0|0.0|0.0|0.0|0.0|0
256|Case232|Round Grinding|ID4528|2012-01-17 06:50:00|2012-01-17 03:14:00|2012-01-16 13:55:00|log|0.0|12960.0|47940.0|0.0|Role 2|9|1|Final Inspection Q.C.|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|0|9|0.09090909090909091|0.0|0.0|0.0|0.0|0
257|Case232|Final Inspection Q.C.|ID4493|2012-01-18 00:00:00|2012-01-17 20:00:00|2012-01-17 06:50:00|log|0.0|14400.0|47400.0|0.0|Role 6|8|1|Packing|0.0|0.0|0.3333333333333333|0.0|0.0|1|8|0.09090909090909091|0.0|0.0|0.0|0.0|0
258|Case232|Packing|ID4820|2012-01-18 08:00:00|2012-01-18 07:00:00|2012-01-18 00:00:00|log|0.0|3600.0|25200.0|0.0|Role 4|10|1|Final Inspection Q.C.|0.18181818181818182|0.0|0.0|0.5|0.0|0|10|0.18181818181818182|0.0|0.0|0.0|0.0|0
259|Case232|Final Inspection Q.C.|ID4493|2012-01-18 19:09:00|2012-01-18 19:08:00|2012-01-18 08:00:00|log|0.0|60.0|40080.0|0.0|Role 6|11|1|End|0.09090909090909091|0.0|0.0|0.0|0.0|1|11|0.09090909090909091|0.0|0.0|0.0|0.0|0
260|Case238|Turning & Milling|ID4794|2012-01-02 14:00:00|2012-01-02 08:00:00|2012-01-02 14:00:00|log|0.0|21600.0|0.0|21600.0|Role 1|1|1|Turning & Milling|0.09090909090909091|0.0|0.0|0.0|0.0|0|1|0.09090909090909091|0.0|0.0|0.0|0.0|0
261|Case238|Turning & Milling|ID4529|2012-01-02 21:00:00|2012-01-02 14:00:00|2012-01-02 14:00:00|log|0.0|25200.0|0.0|0.0|Role 1|1|1|Turning & Milling|0.09090909090909091|0.0|0.0|0.0|0.0|0|2|0.18181818181818182|0.0|0.0|0.0|0.0|0
262|Case238|Turning & Milling|ID4529|2012-01-02 23:00:00|2012-01-02 21:00:00|2012-01-02 21:00:00|log|0.0|7200.0|0.0|0.0|Role 1|2|2|Turning & Milling|0.18181818181818182|0.0|0.0|0.0|0.0|0|2|0.09090909090909091|0.0|0.0|0.0|0.0|0
263|Case238|Turning & Milling|ID4794|2012-01-03 14:00:00|2012-01-03 03:00:00|2012-01-02 23:00:00|log|0.0|39600.0|14400.0|0.0|Role 1|2|1|Turning & Milling|0.09090909090909091|0.0|0.0|0.0|0.0|0|2|0.09090909090909091|0.0|0.0|0.0|0.0|0
264|Case238|Turning & Milling|ID4167|2012-01-03 14:43:00|2012-01-03 14:34:00|2012-01-03 14:00:00|log|0.0|540.0|2040.0|0.0|Role 1|3|3|Turning & Milling|0.2727272727272727|0.14285714285714285|0.3333333333333333|0.0|0.0|0|3|0.18181818181818182|0.14285714285714285|0.3333333333333333|0.0|0.0|0
265|Case238|Turning & Milling|ID4167|2012-01-03 14:43:00|2012-01-03 14:35:00|2012-01-03 14:43:00|log|0.0|480.0|0.0|480.0|Role 1|3|4|Turning & Milling Q.C.|0.36363636363636365|0.14285714285714285|0.3333333333333333|0.0|0.0|0|3|0.18181818181818182|0.14285714285714285|0.3333333333333333|0.0|0.0|0
266|Case238|Turning & Milling Q.C.|ID4618|2012-01-03 16:11:00|2012-01-03 14:44:00|2012-01-03 14:43:00|log|0.0|5220.0|60.0|0.0|Role 3|3|2|Turning & Milling|0.18181818181818182|0.14285714285714285|0.6666666666666666|0.0|0.0|0|3|0.09090909090909091|0.0|0.0|0.0|0.0|0
267|Case238|Turning & Milling|ID4167|2012-01-03 23:07:00|2012-01-03 17:17:00|2012-01-03 16:11:00|log|0.0|21000.0|3960.0|0.0|Role 1|3|2|Turning & Milling|0.18181818181818182|0.0|0.0|0.0|0.0|0|3|0.0|0.0|0.0|0.0|0.0|0
268|Case238|Turning & Milling|ID4794|2012-01-04 13:32:00|2012-01-04 03:14:00|2012-01-03 23:07:00|log|0.0|37080.0|14820.0|0.0|Role 1|3|1|Turning & Milling Q.C.|0.09090909090909091|0.0|0.0|0.0|0.0|0|3|0.0|0.0|0.0|0.0|0.0|0
